filter,reducer,model,fold,n_features,mae_macro,qwk,spearman_rho,mae_group_0,mae_group_1,mae_group_2,mae_group_3,mae_group_4,mae_group_5
elasticnet,chrom_hmm,ridge,1,15,0.931069717210248,0.721399730820996,0.6934827170520309,0.9789250216973784,0.4380699388187607,0.2715305636048871,0.6873626472480879,1.1359587050039974,2.074571426888375
elasticnet,chrom_hmm,lasso,1,15,1.2614449853663825,0.2383276180427328,0.6516867135892347,2.094791038619671,1.1799048071920657,0.3844620036067758,0.5253111015122472,1.1412962950736911,2.242904666193844
elasticnet,chrom_hmm,elasticnet,1,15,1.2657734708447923,0.2329430763019783,0.6985059200132718,2.074313812655816,1.1458026023721015,0.3977616351334939,0.5265182854697592,1.1410099438222467,2.309234545615338
elasticnet,chrom_hmm,svr,1,15,0.9736840000490564,0.6811330130859699,0.7083602622931182,0.6949130392147143,0.4918773559510573,0.3792622382977884,0.7454525762604977,0.9542388169495138,2.576359973620766
elasticnet,chrom_hmm,random_forest,1,15,0.891270811287478,0.6703955253695565,0.7080083675117944,0.8544,0.4989629629629629,0.4132857142857142,0.7953333333333333,0.6211428571428572,2.1645000000000003
elasticnet,chrom_hmm,xgboost,1,15,1.002406755169259,0.6618869154309923,0.6473283463140402,0.8632932312786579,0.579680213773692,0.5515042628560748,0.9911687771479288,0.6234516756875175,2.4053423702716827
elasticnet,chrom_hmm,coral,1,15,0.9078598580380648,0.7132317303031935,0.703780283122575,0.8356143333017826,0.4551006378950896,0.3866895777838571,0.5635905265808105,0.6898975031716483,2.516266569495201
elasticnet,chrom_hmm,ordinal_mlp,1,15,0.9748155294022336,0.7017892644135189,0.6724295869938886,0.6727743402123452,0.4440761318913213,0.682178122656686,0.6400121450424194,0.6719698224748883,2.737882614135742
elasticnet,chrom_hmm,corn,1,15,0.9191798941798942,0.6810126582278481,0.5990660423849705,0.65,0.5555555555555556,0.5714285714285714,0.6666666666666666,0.5714285714285714,2.5
elasticnet,chrom_hmm,mord_ridge,1,15,0.8942680776014109,0.721399730820996,0.7423465341685342,0.9,0.3703703703703703,0.1428571428571428,0.6666666666666666,1.2857142857142858,2.0
elasticnet,chrom_hmm,mord_logistic_at,1,15,0.9137566137566138,0.7243360770305949,0.6984039335610216,0.8,0.4444444444444444,0.2857142857142857,0.6666666666666666,1.2857142857142858,2.0
elasticnet,chrom_hmm,ogboost,1,15,0.7137566137566137,0.7590392166862155,0.7331837199571453,0.6,0.7777777777777778,0.1428571428571428,0.3333333333333333,0.4285714285714285,2.0
elasticnet,pca100,ridge,1,100,0.969246555963866,0.7108415154474889,0.6561780480016384,0.6199635604246894,0.5334170714061657,0.7346395193481394,0.620059986850794,0.8540187222497231,2.453380475503685
elasticnet,pca100,lasso,1,100,0.8295253352340205,0.7138921267351912,0.7234741935559108,0.8677445063454643,0.5156677802229983,0.284732404037378,0.5117446115469066,0.7660743805970804,2.031188328654295
elasticnet,pca100,elasticnet,1,100,0.8237108243078376,0.7393853838636117,0.7259857950365315,0.8082666117353208,0.5414196207065659,0.3337495812129102,0.5056664847748463,0.7025324812121826,2.0506301662052
elasticnet,pca100,svr,1,100,0.9579676203977522,0.7047721757886223,0.7072078804373041,0.517776436212679,0.5659888842802181,0.615480640274604,0.7591520849232337,0.7235730545031023,2.565834622192676
elasticnet,pca100,random_forest,1,100,0.9056900352733688,0.7056327569746472,0.7696931351654186,0.591,0.3719259259259259,0.8105714285714285,0.598,0.7011428571428571,2.3615000000000004
elasticnet,pca100,xgboost,1,100,0.910910221661656,0.6817988969028426,0.7378494185008739,0.5254431210458279,0.4958010578045138,0.8512837077890124,0.4347285429636637,0.7967014483043126,2.361503452062607
elasticnet,pca100,coral,1,100,1.046001449332456,0.6656873670347483,0.657995265543499,0.4868014976382255,0.5859346044836221,0.9040328817708152,0.9998135566711426,0.6999665669032505,2.5994595885276794
elasticnet,pca100,ordinal_mlp,1,100,0.9514287311600184,0.6870318852985234,0.685460366440402,0.5194940801709891,0.4539016214785752,0.790423572063446,0.5754500230153402,0.7054623195103237,2.6638407707214355
elasticnet,pca100,corn,1,100,1.030026455026455,0.6755481270278243,0.6355588353058313,0.45,0.4444444444444444,0.7857142857142857,1.0,1.0,2.5
elasticnet,pca100,mord_ridge,1,100,0.8774691358024692,0.7108415154474889,0.6840821872028766,0.45,0.4814814814814814,0.7857142857142857,0.3333333333333333,0.7142857142857143,2.5
elasticnet,pca100,mord_logistic_at,1,100,0.8717372134038802,0.7108117834558634,0.6783286166875585,0.45,0.5185185185185185,0.7142857142857143,0.3333333333333333,0.7142857142857143,2.5
elasticnet,pca100,ogboost,1,100,0.8294091710758377,0.7276172430127901,0.7278251388072403,0.45,0.4074074074074074,0.7142857142857143,0.3333333333333333,0.5714285714285714,2.5
elasticnet,pca200,ridge,1,200,1.0581280741808583,0.6683921061145262,0.6414777922768301,0.6806307476036264,0.5474108203297187,0.7551788957384723,0.9003258445166126,0.9308934240107206,2.534328712886001
elasticnet,pca200,lasso,1,200,0.8291309771482994,0.7138921267351912,0.7221740704365308,0.8683812926123249,0.514507081853234,0.2851223931171116,0.507851039317177,0.7576657932083827,2.0412582627815663
elasticnet,pca200,elasticnet,1,200,0.8253105317077326,0.7393853838636117,0.7218342655303293,0.8065644407331611,0.5402532494316068,0.3430437797058441,0.5065485443566664,0.6874699249567688,2.0679832510623486
elasticnet,pca200,svr,1,200,0.993032666176969,0.6907388833166165,0.7187316989954452,0.5643592165391051,0.5353875284754662,0.552725904364663,0.8031278344619105,0.8735380432072863,2.6290574700133824
elasticnet,pca200,random_forest,1,200,0.9632017636684304,0.6861559920957806,0.7687048897895756,0.6397,0.3756296296296296,0.837,0.4766666666666667,0.9717142857142856,2.4785
elasticnet,pca200,xgboost,1,200,0.9616209036374146,0.6900668333248303,0.6759162808140441,0.5358952355571092,0.5178366562834492,0.920105014528547,0.4187068939208984,0.5343142918178013,2.8428673297166824
elasticnet,pca200,coral,1,200,1.0237995263782036,0.6803254867770997,0.6596499676954373,0.4990331405773759,0.5928339178639429,0.7656127767903464,0.9897183775901794,0.6435863290514264,2.6520126163959503
elasticnet,pca200,ordinal_mlp,1,200,1.0384216616155229,0.6907993966817496,0.6546858612396226,0.5496702386066318,0.4146335813458319,0.7471489842448916,1.046751578648885,0.8364258493695941,2.6358997374773026
elasticnet,pca200,corn,1,200,1.094400352733686,0.5819397993311037,0.5681621131684168,0.45,0.5925925925925926,0.9285714285714286,0.6666666666666666,1.4285714285714286,2.5
elasticnet,pca200,mord_ridge,1,200,1.0207231040564373,0.6683921061145262,0.6486539254197946,0.5,0.4814814814814814,0.6428571428571429,1.0,1.0,2.5
elasticnet,pca200,mord_logistic_at,1,200,0.9258818342151676,0.7056015276893698,0.67471813536296,0.55,0.4814814814814814,0.6428571428571429,0.6666666666666666,0.7142857142857143,2.5
elasticnet,pca200,ogboost,1,200,0.8079805996472663,0.7336814621409922,0.7087685091716958,0.5,0.4074074074074074,0.7857142857142857,0.3333333333333333,0.5714285714285714,2.25
elasticnet,pca300,ridge,1,298,1.1336373212675508,0.619864121643481,0.6327167353473716,0.6804684337600173,0.5394764288947139,0.755457223646396,1.090537998006712,1.1419063263569509,2.593977516940514
elasticnet,pca300,lasso,1,298,0.8296334282445638,0.7138921267351912,0.7248629614334304,0.8707045368646966,0.511098581823217,0.2843948157156539,0.5094507357099046,0.7562908436935871,2.045861055660324
elasticnet,pca300,elasticnet,1,298,0.8262961986222751,0.7268211920529801,0.7217456207721897,0.8098941391041825,0.537282156941838,0.3404487296854034,0.5123482859193861,0.6871048154544497,2.070699064628391
elasticnet,pca300,svr,1,298,1.0141176447373554,0.7195467422096318,0.7256459901303298,0.6313119288726502,0.5045935241315646,0.5021234252772635,0.8077319079861907,0.9709196540354936,2.668025428120969
elasticnet,pca300,random_forest,1,298,0.9960620811287478,0.6112533566477237,0.7747514327379358,0.7561,0.3429629629629629,0.7724285714285715,0.5866666666666668,1.0397142857142858,2.4785
elasticnet,pca300,xgboost,1,298,0.9998876446519684,0.6466140696909928,0.7121128903876923,0.5999736800789833,0.4692820387857931,0.7246252042906625,0.6403934955596924,0.7750330993107387,2.790018349885941
elasticnet,pca300,coral,1,298,1.1203427856393828,0.5851988411904134,0.5904922822202342,0.4794053167104721,0.5679798153125577,0.8570336316313062,1.210406869649887,0.546454668045044,3.06077641248703
elasticnet,pca300,ordinal_mlp,1,298,1.2101174075048864,0.5838320095745838,0.5639284030310833,0.5701953847892582,0.4581574300235068,0.767485186457634,1.188231627146403,1.098457966532026,3.17817685008049
elasticnet,pca300,corn,1,298,1.2981040564373898,0.5560421579479282,0.4615387199629011,0.45,0.4814814814814814,0.9285714285714286,2.0,1.4285714285714286,2.5
elasticnet,pca300,mord_ridge,1,298,1.112610229276896,0.619864121643481,0.5812894887014866,0.55,0.5185185185185185,0.8571428571428571,1.0,1.0,2.75
elasticnet,pca300,mord_logistic_at,1,298,0.9382275132275132,0.6921700694590612,0.6584250043923713,0.55,0.5555555555555556,0.6428571428571429,0.6666666666666666,0.7142857142857143,2.5
elasticnet,pca300,ogboost,1,298,0.9228395061728396,0.7,0.6919632426054245,0.5,0.3703703703703703,0.7857142857142857,0.6666666666666666,0.7142857142857143,2.5
elasticnet,pls20,ridge,1,20,1.2869685285807837,0.5238635075388278,0.5744328068706197,0.7398780091225132,0.5663147874468776,0.7890344463669361,1.3468320300254408,1.657350537727084,2.622401360795851
elasticnet,pls20,lasso,1,20,0.8809377322015414,0.7252451244477967,0.6770095661644318,0.751684933852197,0.5730932857451337,0.5608992239761239,0.6975298568865923,0.4839267382637353,2.218492354485466
elasticnet,pls20,elasticnet,1,20,0.8894005315204806,0.7211595452341182,0.6763742787310985,0.7236730747032093,0.5474283448629769,0.582875572916391,0.6884037464886054,0.5245771290747155,2.269445321076985
elasticnet,pls20,svr,1,20,1.1687387747206972,0.5742229217019841,0.5903740892093814,0.6853274326467242,0.52119092948382,0.8662270767369252,1.2189256635353198,1.1054275875559498,2.6153339583654445
elasticnet,pls20,random_forest,1,20,0.968783950617284,0.6685552407932012,0.69299025443988,0.6905,0.457037037037037,0.5191428571428571,0.9326666666666666,0.8608571428571429,2.3525
elasticnet,pls20,xgboost,1,20,1.0965739548429714,0.6020340481980986,0.6217100112117112,0.6518452122807503,0.5670069384354132,0.6741461817707334,1.0956483681996665,1.036340287753514,2.554456740617752
elasticnet,pls20,coral,1,20,1.3436063322463656,0.5373010524132926,0.5390340001202273,0.6551253106445074,0.568215177015022,0.9203760464276586,1.815589259068172,1.4216924565179008,2.680639743804932
elasticnet,pls20,ordinal_mlp,1,20,1.1240181562351144,0.6197821162765613,0.5994897251713982,0.6385430347174406,0.4529013945548623,0.7448332480021885,1.279309868812561,1.0752253021512712,2.553296089172364
elasticnet,pls20,corn,1,20,1.2427689594356262,0.5863125638406537,0.5302808012156097,0.45,0.5185185185185185,0.9285714285714286,1.6666666666666667,1.1428571428571428,2.75
elasticnet,pls20,mord_ridge,1,20,1.2996472663139331,0.5238635075388278,0.5068012992745429,0.7,0.4074074074074074,0.9285714285714286,1.3333333333333333,1.4285714285714286,3.0
elasticnet,pls20,mord_logistic_at,1,20,1.2102292768959435,0.565265856649203,0.5537379259259334,0.6,0.5185185185185185,0.8571428571428571,1.0,1.2857142857142858,3.0
elasticnet,pls20,ogboost,1,20,0.9640652557319224,0.7092430116302796,0.6540196410701794,0.5,0.6296296296296297,0.6428571428571429,1.3333333333333333,0.4285714285714285,2.25
elasticnet,pls30,ridge,1,30,1.325528571414981,0.600413178210286,0.5692914108985259,0.7568133483534842,0.6406572870298554,0.9116441022353152,1.374507279488369,1.7656138526741498,2.5039355587087115
elasticnet,pls30,lasso,1,30,0.8804883391035192,0.7252451244477967,0.6770834367962147,0.7436875624173485,0.5733313433385115,0.5642919150570423,0.7063914179948076,0.4796300377865606,2.2155977580268447
elasticnet,pls30,elasticnet,1,30,0.8903574280816268,0.7211595452341182,0.6757685395504781,0.7164919962436235,0.5475401687024216,0.5857598113403117,0.6972419819172341,0.5231788618048299,2.2719317484813395
elasticnet,pls30,svr,1,30,1.140530259116211,0.6021659851917339,0.5997852076985299,0.686600124033585,0.5553638832160255,0.8787799778865751,1.138720802735154,1.1079754661965364,2.475741300629391
elasticnet,pls30,random_forest,1,30,0.9835343915343916,0.6729841288297193,0.7054524072939476,0.7085,0.4337777777777777,0.4768571428571428,0.938,0.9205714285714284,2.4235
elasticnet,pls30,xgboost,1,30,1.0919069008603592,0.6118509042274816,0.6482886645272187,0.6805700545199216,0.5467446479532454,0.6456292143889836,1.1423876682917278,0.9400122165679932,2.5960976034402847
elasticnet,pls30,coral,1,30,1.3712832575786291,0.5244064297301283,0.5328584153031721,0.600575763080269,0.6665040093853518,1.135299527751548,1.735504815975825,1.5297669683183943,2.560048460960388
elasticnet,pls30,ordinal_mlp,1,30,1.2383054154187547,0.6256753280164652,0.5547388964372837,0.5586733415722847,0.5152461916484214,0.9011084905692508,1.7410336832205455,1.2322009290967668,2.481569856405258
elasticnet,pls30,corn,1,30,1.378306878306878,0.513431322858591,0.4577185759577507,0.5,0.5555555555555556,0.8571428571428571,2.0,1.8571428571428568,2.5
elasticnet,pls30,mord_ridge,1,30,1.1357583774250442,0.600413178210286,0.5863065305885922,0.55,0.4074074074074074,0.9285714285714286,1.0,1.4285714285714286,2.5
elasticnet,pls30,mord_logistic_at,1,30,1.138800705467372,0.6077109733081694,0.5731778678258407,0.6,0.5185185185185185,0.9285714285714286,1.0,1.2857142857142858,2.5
elasticnet,pls30,ogboost,1,30,0.9120811287477952,0.7158193874329017,0.6849913890109192,0.45,0.6296296296296297,0.5714285714285714,1.0,0.5714285714285714,2.25
elasticnet,ae,ridge,1,64,0.8679622157646024,0.6830159144273416,0.7210955592124998,0.7954156041145325,0.5222796510767054,0.421900919505528,0.7730559508005778,0.6237185001373291,2.071402668952942
elasticnet,ae,lasso,1,64,0.9860511991765344,0.6225795864785035,0.6821952845155954,1.183275479078293,0.7419208773860225,0.4838539447103228,0.8637147744496664,0.7364588465009417,1.90708327293396
elasticnet,ae,elasticnet,1,64,0.9610945799100546,0.6389496717724289,0.7002197186706365,1.1024706184864044,0.6789744783330847,0.4488065242767334,0.8547868728637695,0.7453227043151855,1.93620628118515
elasticnet,ae,svr,1,64,0.9158133132310228,0.697079536039768,0.7135607547706383,0.7110309530925641,0.5551653445461783,0.5458653131361316,0.8921297256392261,0.6039787661154552,2.186709776856581
elasticnet,ae,random_forest,1,64,1.0279053791887127,0.5658465991316932,0.6388229930978279,0.8093,0.6050370370370369,0.7335714285714285,0.8046666666666668,0.8108571428571428,2.404
elasticnet,ae,xgboost,1,64,1.1392272604445433,0.6397619296230552,0.6213406580527965,0.6684038434177637,0.6294008209197609,0.7937247327395848,1.419257640838623,0.8325134345463344,2.492063090205193
elasticnet,ae,coral,1,64,0.9351191984867344,0.6685815289438798,0.6679382525814848,0.741822750121355,0.4348815718182811,0.6443472802639008,0.7525860468546549,0.5672521250588554,2.46982541680336
elasticnet,ae,ordinal_mlp,1,64,1.027098746567544,0.6424834321590513,0.69626025280707,0.628983823955059,0.451411176610876,0.8585209846496582,1.0300114154815674,0.6080478940691266,2.585617184638977
elasticnet,ae,corn,1,64,0.917283950617284,0.7020060083341408,0.7067645933468162,0.3,0.7037037037037037,0.4285714285714285,1.0,0.5714285714285714,2.5
elasticnet,ae,mord_ridge,1,64,0.895679012345679,0.6830159144273416,0.6599570949700035,0.8,0.4074074074074074,0.4285714285714285,0.6666666666666666,0.5714285714285714,2.5
elasticnet,ae,mord_logistic_at,1,64,0.8415784832451498,0.7286893609127167,0.6799766091557097,0.65,0.5185185185185185,0.3571428571428571,0.6666666666666666,0.8571428571428571,2.0
elasticnet,ae,ogboost,1,64,0.8562169312169313,0.6987670465159724,0.6659705769768842,0.55,0.7777777777777778,0.2857142857142857,0.6666666666666666,0.8571428571428571,2.0
elasticnet,ae_vae,ridge,1,64,0.9732676006709036,0.6842591641852346,0.7006629424613342,0.985598212480545,0.5776498472249066,0.4939632500920977,0.9268771409988404,0.9435692174094064,1.9119479358196256
elasticnet,ae_vae,lasso,1,64,0.9994425154552258,0.6110002849814762,0.7028642872884662,1.3654923915863038,0.6305019524362352,0.4402447768620082,0.7308693329493204,0.8342350210462298,1.995311617851257
elasticnet,ae_vae,elasticnet,1,64,0.9992264037357228,0.5981532147742818,0.6984025011287758,1.3578307449817657,0.6462346955581948,0.4560090899467468,0.7360485394795736,0.8228176321302142,1.9764177203178408
elasticnet,ae_vae,svr,1,64,0.9620186568272204,0.6935114123392804,0.6991264333202487,0.7465985026337155,0.6498060112529513,0.6075652006140794,1.0857470328834082,0.6055812457452261,2.0768139478339416
elasticnet,ae_vae,random_forest,1,64,0.936710758377425,0.6606334841628959,0.7108745887965473,0.7809999999999999,0.4774074074074074,0.6098571428571429,0.7160000000000001,0.7479999999999999,2.288
elasticnet,ae_vae,xgboost,1,64,0.999466279942774,0.6923319659198486,0.7031893180683114,0.6868427942041307,0.5342309690184064,0.7393294189657483,0.5815645853678385,0.8630667584283012,2.5917631536722183
elasticnet,ae_vae,coral,1,64,0.9729442778508288,0.6287983425414365,0.6984468235078455,0.9322676718235016,0.4079412729651839,0.6006169234003339,1.0235419670740764,0.6638765845979963,2.209421247243881
elasticnet,ae_vae,ordinal_mlp,1,64,0.9783911122715452,0.6245357162082145,0.7042678292923424,0.839829882979393,0.4151416067723875,0.7767063890184674,0.992172638575236,0.5788252864565168,2.2676708698272705
elasticnet,ae_vae,corn,1,64,1.016710758377425,0.7145641882483988,0.7087345797955484,0.3,0.7407407407407407,0.5714285714285714,1.6666666666666667,0.5714285714285714,2.25
elasticnet,ae_vae,mord_ridge,1,64,0.989021164021164,0.6842591641852346,0.6809012646316721,0.95,0.5555555555555556,0.4285714285714285,1.0,1.0,2.0
elasticnet,ae_vae,mord_logistic_at,1,64,1.0047619047619047,0.7032181168057211,0.6728693111625192,0.85,0.6666666666666666,0.4285714285714285,1.3333333333333333,1.0,1.75
elasticnet,ae_vae,ogboost,1,64,0.8656966490299824,0.6733449477351916,0.6797973565764709,0.55,0.7037037037037037,0.6428571428571429,0.3333333333333333,0.7142857142857143,2.25
elasticnet,none,ridge,2,335,1.1387354343956126,0.6692169216921692,0.6266200929597762,0.8515717584534132,0.6543502670700866,0.7453334907711251,1.5037694403937187,1.1934714026218511,1.8839162470634816
elasticnet,none,lasso,2,335,1.097988397223196,0.4722374931280924,0.7050769615800169,1.4436998377557733,0.8022126141950991,0.7132001288164533,0.8221252658242996,0.9910334221996668,1.8156591145478835
elasticnet,none,elasticnet,2,335,1.048232703838364,0.6063422635319847,0.7539665158530785,1.286176623728977,0.7069352717950321,0.6671500534195748,1.1511759355996165,0.8598464087291425,1.6181119297578417
elasticnet,none,svr,2,335,0.9425600226172124,0.6699078812691914,0.6935161416702698,0.8042525475059742,0.5197688448296566,0.6504617673656075,1.2332503991937884,0.7594051416974734,1.6882214351107745
elasticnet,none,random_forest,2,335,0.8680086419753087,0.680365296803653,0.7335311523542595,0.7891,0.5791851851851851,0.6335999999999999,0.9546666666666668,0.622,1.6295000000000002
elasticnet,none,xgboost,2,335,0.9199082908921956,0.691164972634871,0.7099555684473017,0.764776223525405,0.5607124776751907,0.5488945245742798,0.8647817770640055,0.8158191243807474,1.964465618133545
elasticnet,none,coral,2,335,1.075559116290583,0.7054155921444158,0.6116590319001032,0.7693152572959662,0.7101942444289172,0.9627754946549734,1.5553172032038372,1.145762628565232,1.309989869594574
elasticnet,none,ordinal_mlp,2,335,1.099934434177883,0.5759423503325942,0.5918341476303194,0.8003989718854427,0.544807274584417,0.5435203671455383,1.2865317265192668,1.117861956357956,2.3064863085746765
elasticnet,none,corn,2,335,1.0194444444444446,0.6907924874026569,0.5792402333335694,0.7,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666,1.75
elasticnet,none,mord_ridge,2,335,1.0771604938271604,0.6692169216921692,0.6356620266653497,0.75,0.6296296296296297,0.6666666666666666,1.6666666666666667,1.0,1.75
elasticnet,none,mord_logistic_at,2,335,1.037037037037037,0.6682188591385332,0.6471659026046758,0.75,0.5555555555555556,0.6666666666666666,1.6666666666666667,0.8333333333333334,1.75
elasticnet,none,ogboost,2,335,0.8604938271604938,0.6787709497206704,0.666727799930111,0.8,0.6296296296296297,0.7333333333333333,1.0,0.5,1.5
elasticnet,chrom_hmm,ridge,2,15,0.9553725884540007,0.7194950911640954,0.7103695108481621,0.9386561527899748,0.7320209213777872,0.7892569505805778,1.2691543057252217,0.8109535572346385,1.1921936430158042
elasticnet,chrom_hmm,lasso,2,15,1.243269750088916,0.2642550582464745,0.568963829982776,2.078379067285587,1.199903186916367,0.4601892533301592,0.4184314253937747,1.1713524736727912,2.1313630939348176
elasticnet,chrom_hmm,elasticnet,2,15,1.253856854170374,0.2690775360098068,0.7028150620324578,2.151501131030372,1.2590007995118635,0.479725117643919,0.2711481016480455,1.2354612524995006,2.126304722688544
elasticnet,chrom_hmm,svr,2,15,1.0333445779532275,0.679887906876482,0.6855477504537049,0.8547652084879666,0.7700585201388882,1.0421674101773457,1.5800605416744524,0.9296465652269016,1.0233692220138106
elasticnet,chrom_hmm,random_forest,2,15,1.116416049382716,0.613646633529146,0.6228650440376842,1.0116,0.802962962962963,0.9662666666666666,1.854666666666667,0.7629999999999999,1.2999999999999998
elasticnet,chrom_hmm,xgboost,2,15,1.1726168646258703,0.559449058132469,0.5865415983621741,1.0622106418013573,0.8017629998977538,1.1438310424486795,1.7538278500239055,0.8680846691131592,1.4059839844703674
elasticnet,chrom_hmm,coral,2,15,1.0873229996243745,0.6592317224287484,0.6402358412166522,0.8455707229673862,0.7712147511817791,1.0166837573051453,1.6747498909632366,1.0386265615622203,1.1770923137664795
elasticnet,chrom_hmm,ordinal_mlp,2,15,1.0648594182766515,0.659900669401857,0.6408715384751166,0.8228467851877213,0.7177500051480753,1.0649474779764811,1.686813553174337,0.9451070725917816,1.1516916155815125
elasticnet,chrom_hmm,corn,2,15,1.0364197530864196,0.6569767441860466,0.6335979876091374,0.6,0.8518518518518519,0.9333333333333332,2.0,0.8333333333333334,1.0
elasticnet,chrom_hmm,mord_ridge,2,15,0.9064814814814812,0.7194950911640954,0.7017874721340424,0.85,0.5555555555555556,0.8666666666666667,1.3333333333333333,0.8333333333333334,1.0
elasticnet,chrom_hmm,mord_logistic_at,2,15,0.8515432098765432,0.7457627118644068,0.7329589759530672,0.65,0.5925925925925926,0.8666666666666667,1.3333333333333333,0.6666666666666666,1.0
elasticnet,chrom_hmm,ogboost,2,15,1.057716049382716,0.6341463414634146,0.6313107849306957,0.8,0.9629629629629628,1.0,2.0,0.8333333333333334,0.75
elasticnet,pca100,ridge,2,100,0.9899177507085762,0.6731946144430845,0.6736025554574444,0.8066487502909491,0.6448090870321797,0.6489983895667384,1.10239409949917,1.0284482072560015,1.7082079706064182
elasticnet,pca100,lasso,2,100,0.9608245810731368,0.7176470588235295,0.7589486083205781,0.9241301614559694,0.6343961798846868,0.6732472545382777,1.5238292990853564,0.6890379026684282,1.3203066888061024
elasticnet,pca100,elasticnet,2,100,0.9742381314980224,0.6988795518207283,0.7649507731330556,0.8616540027919845,0.6588812967376737,0.6829702225102509,1.5434309931540031,0.7181827908948705,1.380309482899353
elasticnet,pca100,svr,2,100,0.9374806170810764,0.686284046692607,0.6934570070415754,0.6928380133469993,0.5344677586732913,0.6722783377753022,1.2781356539009587,0.8090753699306443,1.638088568859262
elasticnet,pca100,random_forest,2,100,0.9959796296296296,0.6682520808561236,0.6549078113042319,0.8493999999999999,0.6571111111111111,0.9158666666666668,0.9526666666666668,0.8673333333333333,1.7335000000000005
elasticnet,pca100,xgboost,2,100,1.0836364499661195,0.6319444444444445,0.632459637543344,0.7832664156332612,0.6318360191804392,1.0094603776931763,1.0337321360905964,1.1001484617590904,1.943375289440155
elasticnet,pca100,coral,2,100,1.0627525476393875,0.6418400876232202,0.6383139657840856,0.7797559112310409,0.5936170311437713,0.863088055451711,1.3034077882766724,0.9973052764932314,1.839341223239899
elasticnet,pca100,ordinal_mlp,2,100,1.0075182536662914,0.6341463414634145,0.6422168512779132,0.8086392764002085,0.4783417237577615,0.6533812463283539,1.1545337438583374,0.8421787718931834,2.108034759759903
elasticnet,pca100,corn,2,100,0.9503086419753088,0.6760925449871467,0.6230464862530622,0.75,0.5185185185185185,0.6,1.0,0.8333333333333334,2.0
elasticnet,pca100,mord_ridge,2,100,0.9425925925925924,0.6731946144430845,0.6656905232758088,0.75,0.5555555555555556,0.6,1.0,1.0,1.75
elasticnet,pca100,mord_logistic_at,2,100,0.958641975308642,0.6846208362863218,0.6714520047564794,0.65,0.5185185185185185,0.6666666666666666,1.3333333333333333,0.8333333333333334,1.75
elasticnet,pca100,ogboost,2,100,0.9287037037037036,0.6850393700787402,0.7062199130313586,0.7,0.5555555555555556,1.0666666666666669,1.3333333333333333,0.6666666666666666,1.25
elasticnet,pca200,ridge,2,200,1.092691589841925,0.6580027359781122,0.6318091566277061,0.8325051340465528,0.676373056567252,0.7348131287186077,1.375089337828047,1.0783014594585338,1.859067422432556
elasticnet,pca200,lasso,2,200,0.9594875404302808,0.7176470588235295,0.7583868293479817,0.9259994278493968,0.6338262031468082,0.6651558959711252,1.5100033943328406,0.689565754723474,1.3323745665580398
elasticnet,pca200,elasticnet,2,200,0.9712751863989996,0.6988795518207283,0.7660151964495541,0.861784076859369,0.657136075146453,0.6762220853866793,1.525791749225055,0.7164821359162138,1.390234995860228
elasticnet,pca200,svr,2,200,0.9413249610773984,0.6758199847444699,0.6931169829265829,0.7441486985832989,0.4888307145175215,0.6219913642161278,1.172951690357807,0.8845781494004012,1.735449149389233
elasticnet,pca200,random_forest,2,200,1.070037037037037,0.6320136021374788,0.6586555483645301,0.8975,0.6295555555555556,0.9353333333333332,1.1333333333333335,0.827,1.9975
elasticnet,pca200,xgboost,2,200,1.1039365446631924,0.556835252879319,0.6238407654111411,0.8573501117527484,0.641495301215737,0.9854029019673666,0.8440330028533936,1.0066848148902257,2.2886531352996826
elasticnet,pca200,coral,2,200,1.0633768388472589,0.6665213600697472,0.6062482133745694,0.7814713425934314,0.6954428081021264,0.8338700860738755,1.2684246301651,0.8991969954222441,1.901855170726776
elasticnet,pca200,ordinal_mlp,2,200,0.975046880684655,0.6483427647534357,0.5922333063740062,0.8494717257097364,0.599585209455755,0.585970664024353,0.9125266075134276,0.7716705004374186,2.1310565769672394
elasticnet,pca200,corn,2,200,1.0771604938271604,0.673992673992674,0.5978211290075673,0.7,0.6296296296296297,0.4666666666666667,1.6666666666666667,1.0,2.0
elasticnet,pca200,mord_ridge,2,200,1.0743827160493826,0.6580027359781122,0.622957895316081,0.8,0.6296296296296297,0.6,1.6666666666666667,1.0,1.75
elasticnet,pca200,mord_logistic_at,2,200,1.037037037037037,0.6682188591385332,0.6471659026046758,0.75,0.5555555555555556,0.6666666666666666,1.6666666666666667,0.8333333333333334,1.75
elasticnet,pca200,ogboost,2,200,0.960493827160494,0.6484874307626758,0.6568924925296544,0.75,0.6296296296296297,1.1333333333333333,1.3333333333333333,0.6666666666666666,1.25
elasticnet,pca300,ridge,2,298,1.1387354343956118,0.6692169216921692,0.6266200929597762,0.8515717584534185,0.654350267070096,0.7453334907711345,1.5037694403937245,1.1934714026218498,1.8839162470634472
elasticnet,pca300,lasso,2,298,0.9589348417072262,0.7176470588235295,0.7598504114081671,0.9232920417723244,0.6343146262861272,0.6673239548690761,1.5141938216388062,0.688177835034594,1.326306770642429
elasticnet,pca300,elasticnet,2,298,0.971225080146476,0.6988795518207283,0.7670352687945317,0.8604439145520448,0.6578740900470605,0.6779971601326488,1.5287540128624968,0.7155150792107575,1.386766224073847
